"project_id","author","code_smells","lines_edited","commits","sonar_smells","mean","std","cv"
org.apache:archiva,Brett Porter,32.47444335527237,17.650963928763687,16.687853923494743,26.481588427797487,489.5457142857143,1171.711957458585,2.3934679096684666
org.apache:commons-cli,Emmanuel Bourg,12.535940195514664,7.96859357902824,14.427860696517413,16.054692134298257,675.8284615384616,1699.4649902241104,2.5146395674953284
org.apache:collections,Rodney Waldhoff,19.87000928505107,7.437083545567002,4.236091499576391,22.10019267822736,628.9724137931034,1588.2604495387288,2.525167105438709
org.apache:santuario,Marc Giger,1.1960478419136766,2.0125705171568473,2.995471960989202,1.6574446044619622,2842.7450000000003,7198.7951379221395,2.5323393895414954
org.apache:vfs,Gary D. Gregory,22.267206477732792,18.282765289711083,26.78688524590164,25.82957260419432,6109.05238095238,15685.187601198433,2.567532020203953
org.apache:cocoon,Bruno Dumon,2.3184400429909413,0.4392389391079695,1.759185379383715,1.6353977540178872,1580.9093750000002,4080.7407174130676,2.5812616345659074
org.apache:configuration,Oliver Heger,60.02460024600246,67.26653163350412,66.84350132625995,36.01950100372813,1070.2064077669904,2935.636778948547,2.743056626874267
org.apache:archiva,Edwin L. Punzalan,3.2768519815151937,1.8468776898694594,2.0224199699526175,2.206913620988367,210.48589743589744,587.0817070979489,2.789173594286724
org.apache:commons-jelly,Dion Gillard,10.479041916167665,34.4001940034854,37.26196603190942,11.387016672578929,1406.4384615384615,3939.984288001341,2.8013911704970784
org.apache:felix,Alex Karasulu,5.829015544041451,0.13483242164986375,0.16737774860518542,0.7254644479366241,492.2875,1380.9342835377793,2.805137817916927
org.apache:archiva,Olivier Lamy,13.247444335527238,29.598871841531537,47.925574945105744,20.585485245991805,111.52298245614034,319.08020519906074,2.861116141011996
org.apache:collections,Stephen Colebourne,37.140204271123494,30.408424203993803,25.896639367410337,36.358381502890175,428.90236842105264,1230.6652580734465,2.869336587261054
org.apache:archiva,Joakim Erdfelt,29.351631424170286,12.101389721490511,4.784467814630764,29.64414377251602,204.85149253731342,592.1003919311415,2.890388469214064
org.apache:net,Niall Pemberton,12.912912912912914,1.3979727989887403,2.8920570264765786,12.61160071424457,1055.0657894736842,3074.187764605141,2.9137403518113207
org.apache:bcel,Sebastian Bazley,2.491103202846975,10.142639294500151,23.749281196089708,13.914678575625809,5161.096666666667,15226.807068731614,2.950304567452708
org.apache:hive,Owen O'Malley,5.795020266357846,1.1700235868347877,0.6555887316629885,5.693370495287879,3137.2794444444444,9408.646175160924,2.998982507542303
org.apache:commons-cli,John Keyes,10.149511213341,13.249947617162945,11.044776119402986,16.18815992407166,1777.0356250000002,6072.534483164855,3.417227205653153
org.apache:digester,Simone Tripodi,54.281098546042,54.39866931012467,60.60329067641682,28.53549468977082,199.15114285714284,804.6966650380209,4.040632925793724
org.apache:httpcore,Oleg Kalnichevski,97.0364098221846,88.64041590587293,69.93573623917295,92.39864864864865,552.9945595854922,3073.2956019727653,5.557551242956918
