project_id,author,mean,std,cv
org.apache:hive,Zoltan Matyus,2209.2666666666664,1879.240501727582,0.8506173247808845
org.apache:zookeeper,Michael Edwards,752.4166666666666,641.4993504543346,0.852585248139552
org.apache:zookeeper,Beluga Behr,523.71,452.0542170040128,0.8631765996525038
org.apache:hive,David Lavati,845.5323076923077,738.7289178509467,0.8736850279170798
org.apache:zookeeper,lan,1016.0033333333334,888.3061915278237,0.8743142491604262
org.apache:commons-jexl,Gary D. Gregory,10093.654999999999,8843.013644192044,0.8760962846651729
org.apache:hive,Paul Yang,1250.868,1096.1129016341742,0.8762818312037516
org.apache:hive,Haymant Mangla,307.045,272.40405613720225,0.8871795865010087
org.apache:hive,Gergely Hajós,859.274,767.8165652224495,0.8935642940697025
org.apache:hive,Nita Dembla,11709.525000000001,10485.70767141875,0.8954853140002476
org.apache:beanutils,aherbert,1.53,1.3717871555019021,0.8965929120927465
org.apache:hive,Robbie Zhang,1747.5059999999999,1567.0224654196888,0.8967193620048738
org.apache:validator,Craig R. McClanahan,3447.7999999999997,3117.5430913461323,0.9042122777847127
org.apache:hive,Eugene Chung,381.115,344.6792004893826,0.904396836884884
org.apache:thrift,Duru Can Celasun,1510.378,1377.2805034269527,0.9118780222083166
org.apache:thrift,Alexander Edge,501.5833333333333,458.9490666003509,0.9150006312018958
org.apache:hive,Attila Magyar,428.803,393.6398655819614,0.9179969953147747
org.apache:hive,hsnusonic,655.3225,601.6888568230261,0.9181568721095736
org.apache:thrift,D. Can Celasun,1692.7126666666666,1560.8029258661647,0.9220719833920414
org.apache:daemon,Remy Maucherat,1659.5549999999998,1530.7659731160736,0.9223954452344597
org.apache:hive,Aasha Medhi,258.1308333333333,239.85008793215107,0.9291803107551445
org.apache:zookeeper,asutosh936,8504.156666666668,7911.670288537898,0.9303297903187614
org.apache:zookeeper,brentwritescode,746.52,696.5708901468679,0.9330907278396666
org.apache:thrift,Martin Kraemer,624.5716666666666,584.40897160112,0.9356956179586331
org.apache:vfs,Woonsan Ko,5102.963333333333,4781.4660303126,0.9369979202239875
org.apache:hive,Syed Shameerur Rahman,1196.7666666666667,1129.3562257543012,0.9436728622295919
org.apache:hive,Aleksei Statkevich,176.88,167.039586176451,0.9443667241997455
org.apache:thrift,BCG,1451.51,1372.4377019862627,0.9455241107441649
org.apache:hive,ChengXiang Li,212.32000000000002,202.16324517577374,0.9521629859446765
org.apache:hive,kishendas,834.325,795.1019061011704,0.9529882313261263
org.apache:collections,dependabot[bot],265.77871794871794,255.64132593784686,0.9618577736806335
org.apache:cayenne,Andrew Lindesay,2608.036666666667,2510.647077076612,0.9626578909588228
org.apache:hive,Chaoyu Tang,213.08653846153845,205.24907481286843,0.9632193394042831
org.apache:collections,Daniel Rall,0.22,0.21213203435596426,0.9642365197998375
org.apache:hive,niklaus xiao,274.4325,265.1460567781463,0.9661612847536145
org.apache:commons-jelly,Martin van den Bemt,4331.455,4199.0192697878865,0.969424655176583
org.apache:hive,Deepesh Khandelwal,3571.68,3483.1697816643964,0.9752188834566357
org.apache:zookeeper,Amichai Rothman,10363.55,10142.569963712353,0.9786771872295066
org.apache:hive,Mohammad Kamrul Islam,1551.4433333333334,1519.349436447499,0.9793135229651737
org.apache:hive,Amareshwari Sriramadasu,1064.4,1047.4655592428803,0.9840901533661032
org.apache:ognl,Sean C. Sullivan,4111.442499999999,4071.566207594443,0.990301143113261
org.apache:hive,Igor Kryvenko,280.0754166666667,277.7378109402927,0.9916536561680597
org.apache:commons-jelly,Dennis Lundberg,750.3766666666667,746.121856825903,0.9943297679288664
org.apache:hive,Oleg Danilov,1013.4449999999999,1011.5625990680622,0.9981425721850345
org.apache:thrift,ben-craig,12.122499999999999,12.161286595860927,1.0031995542058922
org.apache:thrift,pengzhouhu,286.52799999999996,288.8325137861041,1.0080428920946787
org.apache:thrift,pfung,1945.3300000000002,1969.2216749264164,1.0122815537345418
org.apache:hive,Tao Li,643.19625,652.6113011135122,1.0146379135660575
org.apache:net,Mark R. Diggory,1451.82,1473.6244023155966,1.015018667820802
